"timestamp","host_id","property_name","new_value"
447300,"AS0","energy_mix","Biomass:6.48;Fossil Brown coal/Lignite:9.60;Fossil Coal-derived gas:0.60;Fossil Gas:13.07;Fossil Hard coal:8.80;Fossil Oil:0.36;Geothermal:0.04;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:1.64;Hydro Water Reservoir:0.05;Other renewable:0.12;Solar:0.00;Waste:0.85;Wind Offshore:8.45;Wind Onshore:49.45;Other:0.39"
448200,"AS0","energy_mix","Biomass:6.41;Fossil Brown coal/Lignite:10.08;Fossil Coal-derived gas:0.60;Fossil Gas:13.12;Fossil Hard coal:8.95;Fossil Oil:0.36;Geothermal:0.04;Hydro Pumped Storage:0.08;Hydro Run-of-river and pondage:1.61;Hydro Water Reservoir:0.03;Other renewable:0.12;Solar:0.00;Waste:0.85;Wind Offshore:8.46;Wind Onshore:48.91;Other:0.38"
449100,"AS0","energy_mix","Biomass:6.36;Fossil Brown coal/Lignite:10.92;Fossil Coal-derived gas:0.58;Fossil Gas:13.37;Fossil Hard coal:9.02;Fossil Oil:0.36;Geothermal:0.04;Hydro Pumped Storage:0.11;Hydro Run-of-river and pondage:1.59;Hydro Water Reservoir:0.02;Other renewable:0.12;Solar:0.00;Waste:0.84;Wind Offshore:8.32;Wind Onshore:47.97;Other:0.38"
450000,"AS0","energy_mix","Biomass:6.13;Fossil Brown coal/Lignite:11.35;Fossil Coal-derived gas:0.53;Fossil Gas:13.92;Fossil Hard coal:8.95;Fossil Oil:0.51;Geothermal:0.03;Hydro Pumped Storage:0.02;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.05;Other renewable:0.11;Solar:0.00;Waste:0.79;Wind Offshore:7.80;Wind Onshore:47.89;Other:0.39"
450900,"AS0","energy_mix","Biomass:6.07;Fossil Brown coal/Lignite:11.61;Fossil Coal-derived gas:0.58;Fossil Gas:14.11;Fossil Hard coal:9.05;Fossil Oil:0.58;Geothermal:0.03;Hydro Pumped Storage:0.05;Hydro Run-of-river and pondage:1.49;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:0.00;Waste:0.79;Wind Offshore:7.70;Wind Onshore:47.41;Other:0.40"
451800,"AS0","energy_mix","Biomass:6.07;Fossil Brown coal/Lignite:11.86;Fossil Coal-derived gas:0.63;Fossil Gas:14.31;Fossil Hard coal:9.12;Fossil Oil:0.58;Geothermal:0.03;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:1.48;Hydro Water Reservoir:0.02;Other renewable:0.11;Solar:0.00;Waste:0.78;Wind Offshore:7.67;Wind Onshore:46.94;Other:0.40"
452700,"AS0","energy_mix","Biomass:6.08;Fossil Brown coal/Lignite:12.34;Fossil Coal-derived gas:0.63;Fossil Gas:15.10;Fossil Hard coal:9.18;Fossil Oil:0.58;Geothermal:0.03;Hydro Pumped Storage:0.13;Hydro Run-of-river and pondage:1.48;Hydro Water Reservoir:0.05;Other renewable:0.11;Solar:0.00;Waste:0.78;Wind Offshore:7.68;Wind Onshore:45.43;Other:0.40"
453600,"AS0","energy_mix","Biomass:6.11;Fossil Brown coal/Lignite:12.48;Fossil Coal-derived gas:0.61;Fossil Gas:16.78;Fossil Hard coal:9.19;Fossil Oil:0.57;Geothermal:0.03;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:1.47;Hydro Water Reservoir:0.08;Other renewable:0.11;Solar:0.00;Waste:0.77;Wind Offshore:7.18;Wind Onshore:44.10;Other:0.42"
454500,"AS0","energy_mix","Biomass:6.09;Fossil Brown coal/Lignite:12.49;Fossil Coal-derived gas:0.64;Fossil Gas:17.77;Fossil Hard coal:9.19;Fossil Oil:0.56;Geothermal:0.03;Hydro Pumped Storage:0.14;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.11;Other renewable:0.11;Solar:0.00;Waste:0.76;Wind Offshore:7.29;Wind Onshore:42.94;Other:0.42"
455400,"AS0","energy_mix","Biomass:6.09;Fossil Brown coal/Lignite:12.70;Fossil Coal-derived gas:0.63;Fossil Gas:18.19;Fossil Hard coal:9.27;Fossil Oil:0.56;Geothermal:0.03;Hydro Pumped Storage:0.65;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.15;Other renewable:0.11;Solar:0.00;Waste:0.76;Wind Offshore:7.29;Wind Onshore:41.74;Other:0.38"
456300,"AS0","energy_mix","Biomass:6.08;Fossil Brown coal/Lignite:13.15;Fossil Coal-derived gas:0.61;Fossil Gas:18.18;Fossil Hard coal:9.41;Fossil Oil:0.56;Geothermal:0.03;Hydro Pumped Storage:0.99;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.18;Other renewable:0.11;Solar:0.01;Waste:0.75;Wind Offshore:7.31;Wind Onshore:40.79;Other:0.39"
457200,"AS0","energy_mix","Biomass:6.07;Fossil Brown coal/Lignite:13.26;Fossil Coal-derived gas:0.57;Fossil Gas:18.54;Fossil Hard coal:9.51;Fossil Oil:0.55;Geothermal:0.03;Hydro Pumped Storage:1.02;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.07;Other renewable:0.10;Solar:0.04;Waste:0.76;Wind Offshore:7.90;Wind Onshore:39.68;Other:0.44"
458100,"AS0","energy_mix","Biomass:6.10;Fossil Brown coal/Lignite:13.43;Fossil Coal-derived gas:0.54;Fossil Gas:18.62;Fossil Hard coal:9.81;Fossil Oil:0.56;Geothermal:0.03;Hydro Pumped Storage:1.20;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.10;Other renewable:0.10;Solar:0.55;Waste:0.76;Wind Offshore:7.96;Wind Onshore:38.34;Other:0.44"
459000,"AS0","energy_mix","Biomass:6.06;Fossil Brown coal/Lignite:13.46;Fossil Coal-derived gas:0.54;Fossil Gas:18.81;Fossil Hard coal:9.85;Fossil Oil:0.56;Geothermal:0.03;Hydro Pumped Storage:0.73;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:2.00;Waste:0.76;Wind Offshore:7.96;Wind Onshore:37.21;Other:0.45"
459900,"AS0","energy_mix","Biomass:5.97;Fossil Brown coal/Lignite:13.24;Fossil Coal-derived gas:0.56;Fossil Gas:18.80;Fossil Hard coal:9.72;Fossil Oil:0.55;Geothermal:0.03;Hydro Pumped Storage:0.79;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:3.85;Waste:0.76;Wind Offshore:7.85;Wind Onshore:35.86;Other:0.43"
460800,"AS0","energy_mix","Biomass:5.81;Fossil Brown coal/Lignite:13.01;Fossil Coal-derived gas:0.57;Fossil Gas:18.11;Fossil Hard coal:9.40;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:2.20;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.08;Other renewable:0.10;Solar:5.91;Waste:0.74;Wind Offshore:7.90;Wind Onshore:33.82;Other:0.38"
461700,"AS0","energy_mix","Biomass:5.80;Fossil Brown coal/Lignite:12.99;Fossil Coal-derived gas:0.54;Fossil Gas:17.70;Fossil Hard coal:9.35;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:1.49;Hydro Run-of-river and pondage:1.41;Hydro Water Reservoir:0.10;Other renewable:0.10;Solar:8.24;Waste:0.74;Wind Offshore:7.84;Wind Onshore:32.76;Other:0.38"
462600,"AS0","energy_mix","Biomass:5.80;Fossil Brown coal/Lignite:12.89;Fossil Coal-derived gas:0.55;Fossil Gas:17.58;Fossil Hard coal:9.28;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:0.66;Hydro Run-of-river and pondage:1.43;Hydro Water Reservoir:0.05;Other renewable:0.10;Solar:10.60;Waste:0.73;Wind Offshore:7.81;Wind Onshore:31.57;Other:0.39"
463500,"AS0","energy_mix","Biomass:5.79;Fossil Brown coal/Lignite:12.69;Fossil Coal-derived gas:0.54;Fossil Gas:17.49;Fossil Hard coal:9.08;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.03;Other renewable:0.10;Solar:13.01;Waste:0.74;Wind Offshore:7.75;Wind Onshore:30.17;Other:0.40"
464400,"AS0","energy_mix","Biomass:5.76;Fossil Brown coal/Lignite:12.45;Fossil Coal-derived gas:0.53;Fossil Gas:16.95;Fossil Hard coal:8.83;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:0.22;Hydro Run-of-river and pondage:1.45;Hydro Water Reservoir:0.05;Other renewable:0.10;Solar:15.46;Waste:0.74;Wind Offshore:7.80;Wind Onshore:28.71;Other:0.39"
465300,"AS0","energy_mix","Biomass:5.74;Fossil Brown coal/Lignite:12.20;Fossil Coal-derived gas:0.49;Fossil Gas:16.56;Fossil Hard coal:8.72;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:0.21;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:17.90;Waste:0.74;Wind Offshore:7.72;Wind Onshore:27.19;Other:0.37"
466200,"AS0","energy_mix","Biomass:5.71;Fossil Brown coal/Lignite:12.18;Fossil Coal-derived gas:0.48;Fossil Gas:16.45;Fossil Hard coal:8.57;Fossil Oil:0.53;Geothermal:0.03;Hydro Pumped Storage:0.34;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:20.01;Waste:0.74;Wind Offshore:7.55;Wind Onshore:25.48;Other:0.35"
467100,"AS0","energy_mix","Biomass:5.69;Fossil Brown coal/Lignite:12.07;Fossil Coal-derived gas:0.50;Fossil Gas:16.57;Fossil Hard coal:8.33;Fossil Oil:0.46;Geothermal:0.03;Hydro Pumped Storage:0.38;Hydro Run-of-river and pondage:1.44;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:22.06;Waste:0.73;Wind Offshore:7.47;Wind Onshore:23.78;Other:0.37"
468000,"AS0","energy_mix","Biomass:5.71;Fossil Brown coal/Lignite:11.95;Fossil Coal-derived gas:0.48;Fossil Gas:16.60;Fossil Hard coal:8.28;Fossil Oil:0.19;Geothermal:0.03;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:1.46;Hydro Water Reservoir:0.02;Other renewable:0.10;Solar:23.95;Waste:0.74;Wind Offshore:7.28;Wind Onshore:22.66;Other:0.35"
468900,"AS0","energy_mix","Biomass:5.71;Fossil Brown coal/Lignite:11.78;Fossil Coal-derived gas:0.48;Fossil Gas:16.60;Fossil Hard coal:8.43;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.37;Hydro Run-of-river and pondage:1.48;Hydro Water Reservoir:0.03;Other renewable:0.10;Solar:25.52;Waste:0.74;Wind Offshore:6.80;Wind Onshore:21.44;Other:0.34"
469800,"AS0","energy_mix","Biomass:5.69;Fossil Brown coal/Lignite:11.73;Fossil Coal-derived gas:0.50;Fossil Gas:16.63;Fossil Hard coal:8.56;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.28;Hydro Run-of-river and pondage:1.50;Hydro Water Reservoir:0.01;Other renewable:0.10;Solar:26.60;Waste:0.74;Wind Offshore:6.64;Wind Onshore:20.51;Other:0.33"
470700,"AS0","energy_mix","Biomass:5.75;Fossil Brown coal/Lignite:11.90;Fossil Coal-derived gas:0.55;Fossil Gas:16.73;Fossil Hard coal:8.32;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.51;Hydro Water Reservoir:0.04;Other renewable:0.10;Solar:27.44;Waste:0.74;Wind Offshore:6.89;Wind Onshore:19.33;Other:0.34"
471600,"AS0","energy_mix","Biomass:5.77;Fossil Brown coal/Lignite:12.09;Fossil Coal-derived gas:0.64;Fossil Gas:16.94;Fossil Hard coal:7.92;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.15;Hydro Run-of-river and pondage:1.53;Hydro Water Reservoir:0.01;Other renewable:0.10;Solar:28.37;Waste:0.76;Wind Offshore:6.96;Wind Onshore:18.20;Other:0.38"
472500,"AS0","energy_mix","Biomass:5.85;Fossil Brown coal/Lignite:12.21;Fossil Coal-derived gas:0.64;Fossil Gas:17.36;Fossil Hard coal:7.89;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.20;Hydro Run-of-river and pondage:1.56;Hydro Water Reservoir:0.05;Other renewable:0.10;Solar:28.83;Waste:0.77;Wind Offshore:6.43;Wind Onshore:17.54;Other:0.39"
473400,"AS0","energy_mix","Biomass:5.88;Fossil Brown coal/Lignite:12.27;Fossil Coal-derived gas:0.65;Fossil Gas:17.86;Fossil Hard coal:8.38;Fossil Oil:0.15;Geothermal:0.03;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.58;Hydro Water Reservoir:0.01;Other renewable:0.10;Solar:28.96;Waste:0.77;Wind Offshore:6.04;Wind Onshore:16.76;Other:0.38"
474300,"AS0","energy_mix","Biomass:5.94;Fossil Brown coal/Lignite:12.37;Fossil Coal-derived gas:0.66;Fossil Gas:18.23;Fossil Hard coal:8.73;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.18;Hydro Run-of-river and pondage:1.60;Hydro Water Reservoir:0.01;Other renewable:0.11;Solar:28.99;Waste:0.78;Wind Offshore:5.91;Wind Onshore:15.92;Other:0.38"
475200,"AS0","energy_mix","Biomass:6.00;Fossil Brown coal/Lignite:13.12;Fossil Coal-derived gas:0.68;Fossil Gas:18.21;Fossil Hard coal:9.02;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.24;Hydro Run-of-river and pondage:1.63;Hydro Water Reservoir:0.01;Other renewable:0.11;Solar:28.39;Waste:0.79;Wind Offshore:6.05;Wind Onshore:15.15;Other:0.41"
476100,"AS0","energy_mix","Biomass:6.19;Fossil Brown coal/Lignite:13.77;Fossil Coal-derived gas:0.71;Fossil Gas:18.37;Fossil Hard coal:9.21;Fossil Oil:0.16;Geothermal:0.03;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:1.66;Hydro Water Reservoir:0.00;Other renewable:0.11;Solar:27.73;Waste:0.81;Wind Offshore:6.52;Wind Onshore:14.20;Other:0.43"
477000,"AS0","energy_mix","Biomass:6.29;Fossil Brown coal/Lignite:14.35;Fossil Coal-derived gas:0.68;Fossil Gas:18.99;Fossil Hard coal:9.28;Fossil Oil:0.17;Geothermal:0.03;Hydro Pumped Storage:0.09;Hydro Run-of-river and pondage:1.68;Hydro Water Reservoir:0.01;Other renewable:0.11;Solar:26.83;Waste:0.82;Wind Offshore:6.81;Wind Onshore:13.42;Other:0.44"
477900,"AS0","energy_mix","Biomass:6.51;Fossil Brown coal/Lignite:15.13;Fossil Coal-derived gas:0.65;Fossil Gas:19.66;Fossil Hard coal:9.65;Fossil Oil:0.17;Geothermal:0.04;Hydro Pumped Storage:0.19;Hydro Run-of-river and pondage:1.75;Hydro Water Reservoir:0.02;Other renewable:0.12;Solar:25.79;Waste:0.86;Wind Offshore:6.37;Wind Onshore:12.64;Other:0.45"
478800,"AS0","energy_mix","Biomass:6.68;Fossil Brown coal/Lignite:15.97;Fossil Coal-derived gas:0.64;Fossil Gas:20.95;Fossil Hard coal:10.21;Fossil Oil:0.17;Geothermal:0.04;Hydro Pumped Storage:0.06;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.04;Other renewable:0.12;Solar:24.10;Waste:0.88;Wind Offshore:5.89;Wind Onshore:11.99;Other:0.49"
479700,"AS0","energy_mix","Biomass:6.94;Fossil Brown coal/Lignite:16.57;Fossil Coal-derived gas:0.66;Fossil Gas:21.98;Fossil Hard coal:10.84;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.10;Hydro Run-of-river and pondage:1.82;Hydro Water Reservoir:0.05;Other renewable:0.12;Solar:22.30;Waste:0.90;Wind Offshore:5.59;Wind Onshore:11.42;Other:0.49"
480600,"AS0","energy_mix","Biomass:7.19;Fossil Brown coal/Lignite:17.14;Fossil Coal-derived gas:0.69;Fossil Gas:22.67;Fossil Hard coal:11.63;Fossil Oil:0.18;Geothermal:0.04;Hydro Pumped Storage:0.32;Hydro Run-of-river and pondage:1.88;Hydro Water Reservoir:0.10;Other renewable:0.12;Solar:19.94;Waste:0.92;Wind Offshore:5.81;Wind Onshore:10.86;Other:0.51"
481500,"AS0","energy_mix","Biomass:7.39;Fossil Brown coal/Lignite:17.91;Fossil Coal-derived gas:0.70;Fossil Gas:23.73;Fossil Hard coal:12.38;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.61;Hydro Run-of-river and pondage:1.90;Hydro Water Reservoir:0.07;Other renewable:0.13;Solar:17.50;Waste:0.94;Wind Offshore:5.46;Wind Onshore:10.54;Other:0.51"
482400,"AS0","energy_mix","Biomass:7.64;Fossil Brown coal/Lignite:18.54;Fossil Coal-derived gas:0.68;Fossil Gas:24.76;Fossil Hard coal:13.15;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:0.60;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.04;Other renewable:0.13;Solar:14.70;Waste:0.96;Wind Offshore:5.62;Wind Onshore:10.46;Other:0.53"
483300,"AS0","energy_mix","Biomass:7.81;Fossil Brown coal/Lignite:19.28;Fossil Coal-derived gas:0.70;Fossil Gas:25.59;Fossil Hard coal:13.62;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:1.89;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.04;Other renewable:0.13;Solar:11.49;Waste:0.97;Wind Offshore:5.20;Wind Onshore:10.51;Other:0.57"
484200,"AS0","energy_mix","Biomass:7.90;Fossil Brown coal/Lignite:19.75;Fossil Coal-derived gas:0.75;Fossil Gas:25.75;Fossil Hard coal:13.89;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:4.22;Hydro Run-of-river and pondage:1.96;Hydro Water Reservoir:0.11;Other renewable:0.13;Solar:8.39;Waste:0.98;Wind Offshore:4.77;Wind Onshore:10.59;Other:0.57"
485100,"AS0","energy_mix","Biomass:7.94;Fossil Brown coal/Lignite:19.76;Fossil Coal-derived gas:0.78;Fossil Gas:25.60;Fossil Hard coal:13.77;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:7.14;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.57;Other renewable:0.13;Solar:5.40;Waste:0.98;Wind Offshore:4.59;Wind Onshore:10.62;Other:0.55"
486000,"AS0","energy_mix","Biomass:8.22;Fossil Brown coal/Lignite:20.05;Fossil Coal-derived gas:0.72;Fossil Gas:27.11;Fossil Hard coal:14.13;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:6.17;Hydro Run-of-river and pondage:1.97;Hydro Water Reservoir:0.30;Other renewable:0.14;Solar:3.09;Waste:1.01;Wind Offshore:5.01;Wind Onshore:11.28;Other:0.56"
486900,"AS0","energy_mix","Biomass:8.27;Fossil Brown coal/Lignite:20.18;Fossil Coal-derived gas:0.73;Fossil Gas:27.77;Fossil Hard coal:14.12;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:7.05;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.06;Other renewable:0.14;Solar:1.40;Waste:1.00;Wind Offshore:4.63;Wind Onshore:11.89;Other:0.57"
487800,"AS0","energy_mix","Biomass:8.28;Fossil Brown coal/Lignite:20.36;Fossil Coal-derived gas:0.79;Fossil Gas:27.80;Fossil Hard coal:14.10;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:7.56;Hydro Run-of-river and pondage:1.93;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.41;Waste:1.00;Wind Offshore:4.33;Wind Onshore:12.44;Other:0.57"
488700,"AS0","energy_mix","Biomass:8.25;Fossil Brown coal/Lignite:20.36;Fossil Coal-derived gas:0.79;Fossil Gas:27.61;Fossil Hard coal:13.94;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:7.94;Hydro Run-of-river and pondage:1.95;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.04;Waste:1.00;Wind Offshore:4.06;Wind Onshore:13.08;Other:0.55"
489600,"AS0","energy_mix","Biomass:8.18;Fossil Brown coal/Lignite:20.11;Fossil Coal-derived gas:0.77;Fossil Gas:27.42;Fossil Hard coal:13.83;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.12;Hydro Run-of-river and pondage:1.90;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.98;Wind Offshore:4.01;Wind Onshore:13.69;Other:0.57"
490500,"AS0","energy_mix","Biomass:8.10;Fossil Brown coal/Lignite:19.88;Fossil Coal-derived gas:0.79;Fossil Gas:27.14;Fossil Hard coal:13.71;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.05;Hydro Run-of-river and pondage:1.86;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.96;Wind Offshore:4.04;Wind Onshore:14.49;Other:0.56"
491400,"AS0","energy_mix","Biomass:8.09;Fossil Brown coal/Lignite:19.85;Fossil Coal-derived gas:0.81;Fossil Gas:26.94;Fossil Hard coal:13.65;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:7.94;Hydro Run-of-river and pondage:1.86;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.96;Wind Offshore:3.82;Wind Onshore:15.11;Other:0.55"
492300,"AS0","energy_mix","Biomass:8.07;Fossil Brown coal/Lignite:19.76;Fossil Coal-derived gas:0.82;Fossil Gas:26.83;Fossil Hard coal:13.59;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.10;Hydro Run-of-river and pondage:1.86;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.96;Wind Offshore:3.49;Wind Onshore:15.54;Other:0.56"
493200,"AS0","energy_mix","Biomass:8.00;Fossil Brown coal/Lignite:19.62;Fossil Coal-derived gas:0.84;Fossil Gas:26.57;Fossil Hard coal:13.53;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.45;Hydro Run-of-river and pondage:1.83;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.96;Wind Offshore:3.35;Wind Onshore:15.89;Other:0.54"
494100,"AS0","energy_mix","Biomass:7.96;Fossil Brown coal/Lignite:19.53;Fossil Coal-derived gas:0.83;Fossil Gas:26.21;Fossil Hard coal:13.51;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.63;Hydro Run-of-river and pondage:1.82;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.95;Wind Offshore:3.37;Wind Onshore:16.23;Other:0.54"
495000,"AS0","energy_mix","Biomass:7.94;Fossil Brown coal/Lignite:19.42;Fossil Coal-derived gas:0.87;Fossil Gas:26.13;Fossil Hard coal:13.42;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.49;Hydro Run-of-river and pondage:1.83;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.95;Wind Offshore:3.34;Wind Onshore:16.64;Other:0.55"
495900,"AS0","energy_mix","Biomass:7.83;Fossil Brown coal/Lignite:19.20;Fossil Coal-derived gas:0.87;Fossil Gas:25.81;Fossil Hard coal:13.25;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:9.39;Hydro Run-of-river and pondage:1.76;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.93;Wind Offshore:3.17;Wind Onshore:16.86;Other:0.51"
496800,"AS0","energy_mix","Biomass:7.91;Fossil Brown coal/Lignite:19.36;Fossil Coal-derived gas:0.88;Fossil Gas:26.02;Fossil Hard coal:12.94;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.88;Hydro Run-of-river and pondage:1.76;Hydro Water Reservoir:0.06;Other renewable:0.13;Solar:0.00;Waste:0.94;Wind Offshore:3.02;Wind Onshore:17.34;Other:0.53"
497700,"AS0","energy_mix","Biomass:7.96;Fossil Brown coal/Lignite:19.04;Fossil Coal-derived gas:0.92;Fossil Gas:26.34;Fossil Hard coal:13.08;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:8.17;Hydro Run-of-river and pondage:1.77;Hydro Water Reservoir:0.07;Other renewable:0.13;Solar:0.00;Waste:0.94;Wind Offshore:2.85;Wind Onshore:17.96;Other:0.54"
498600,"AS0","energy_mix","Biomass:8.10;Fossil Brown coal/Lignite:19.30;Fossil Coal-derived gas:0.94;Fossil Gas:26.90;Fossil Hard coal:13.35;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:6.47;Hydro Run-of-river and pondage:1.81;Hydro Water Reservoir:0.12;Other renewable:0.13;Solar:0.00;Waste:0.96;Wind Offshore:2.60;Wind Onshore:18.52;Other:0.57"
499500,"AS0","energy_mix","Biomass:8.08;Fossil Brown coal/Lignite:19.27;Fossil Coal-derived gas:0.94;Fossil Gas:26.89;Fossil Hard coal:13.34;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:6.50;Hydro Run-of-river and pondage:1.82;Hydro Water Reservoir:0.09;Other renewable:0.13;Solar:0.00;Waste:0.97;Wind Offshore:2.52;Wind Onshore:18.66;Other:0.56"
500400,"AS0","energy_mix","Biomass:8.00;Fossil Brown coal/Lignite:19.34;Fossil Coal-derived gas:0.94;Fossil Gas:26.88;Fossil Hard coal:13.35;Fossil Oil:0.19;Geothermal:0.04;Hydro Pumped Storage:6.78;Hydro Run-of-river and pondage:1.81;Hydro Water Reservoir:0.05;Other renewable:0.13;Solar:0.00;Waste:0.95;Wind Offshore:2.53;Wind Onshore:18.45;Other:0.56"
501300,"AS0","energy_mix","Biomass:8.23;Fossil Brown coal/Lignite:19.98;Fossil Coal-derived gas:0.94;Fossil Gas:27.60;Fossil Hard coal:13.79;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:4.16;Hydro Run-of-river and pondage:1.87;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:0.00;Waste:0.98;Wind Offshore:2.52;Wind Onshore:18.95;Other:0.57"
502200,"AS0","energy_mix","Biomass:8.30;Fossil Brown coal/Lignite:20.28;Fossil Coal-derived gas:0.97;Fossil Gas:27.57;Fossil Hard coal:13.97;Fossil Oil:0.20;Geothermal:0.04;Hydro Pumped Storage:3.23;Hydro Run-of-river and pondage:1.91;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:0.00;Waste:0.98;Wind Offshore:2.45;Wind Onshore:19.34;Other:0.59"
503100,"AS0","energy_mix","Biomass:8.42;Fossil Brown coal/Lignite:20.68;Fossil Coal-derived gas:1.00;Fossil Gas:28.17;Fossil Hard coal:14.18;Fossil Oil:0.21;Geothermal:0.04;Hydro Pumped Storage:1.39;Hydro Run-of-river and pondage:1.94;Hydro Water Reservoir:0.03;Other renewable:0.14;Solar:0.00;Waste:1.00;Wind Offshore:2.52;Wind Onshore:19.69;Other:0.59"
