"timestamp","host_id","property_name","new_value"
361800,"AS0","energy_mix","Biomass:2.03;Fossil Brown coal/Lignite:22.44;Fossil Coal-derived gas:0.66;Fossil Gas:18.92;Fossil Hard coal:45.80;Fossil Oil:1.27;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.11;Other renewable:0.40;Solar:0.00;Wind Onshore:4.29;Other:3.74"
362700,"AS0","energy_mix","Biomass:1.93;Fossil Brown coal/Lignite:22.49;Fossil Coal-derived gas:0.63;Fossil Gas:18.29;Fossil Hard coal:46.72;Fossil Oil:1.22;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.11;Other renewable:0.38;Solar:0.00;Wind Onshore:4.30;Other:3.61"
363600,"AS0","energy_mix","Biomass:1.86;Fossil Brown coal/Lignite:22.89;Fossil Coal-derived gas:0.61;Fossil Gas:17.94;Fossil Hard coal:47.26;Fossil Oil:1.16;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.20;Other renewable:0.36;Solar:0.00;Wind Onshore:3.98;Other:3.44"
364500,"AS0","energy_mix","Biomass:1.78;Fossil Brown coal/Lignite:23.78;Fossil Coal-derived gas:0.59;Fossil Gas:17.40;Fossil Hard coal:47.52;Fossil Oil:1.12;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.30;Hydro Water Reservoir:0.20;Other renewable:0.35;Solar:0.00;Wind Onshore:3.65;Other:3.31"
365400,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:23.85;Fossil Coal-derived gas:0.57;Fossil Gas:17.03;Fossil Hard coal:47.93;Fossil Oil:1.09;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.19;Other renewable:0.34;Solar:0.00;Wind Onshore:3.73;Other:3.22"
366300,"AS0","energy_mix","Biomass:1.72;Fossil Brown coal/Lignite:23.83;Fossil Coal-derived gas:0.54;Fossil Gas:16.69;Fossil Hard coal:48.17;Fossil Oil:1.06;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.44;Other renewable:0.33;Solar:0.00;Wind Onshore:3.81;Other:3.13"
367200,"AS0","energy_mix","Biomass:1.72;Fossil Brown coal/Lignite:24.14;Fossil Coal-derived gas:0.54;Fossil Gas:16.78;Fossil Hard coal:46.10;Fossil Oil:1.05;Hydro Pumped Storage:1.00;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.72;Other renewable:0.34;Solar:0.00;Wind Onshore:3.98;Other:3.16"
368100,"AS0","energy_mix","Biomass:1.73;Fossil Brown coal/Lignite:24.68;Fossil Coal-derived gas:0.53;Fossil Gas:17.21;Fossil Hard coal:45.23;Fossil Oil:1.05;Hydro Pumped Storage:1.00;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.63;Other renewable:0.33;Solar:0.02;Wind Onshore:3.99;Other:3.13"
369000,"AS0","energy_mix","Biomass:1.74;Fossil Brown coal/Lignite:24.60;Fossil Coal-derived gas:0.54;Fossil Gas:17.04;Fossil Hard coal:44.82;Fossil Oil:1.04;Hydro Pumped Storage:1.33;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.63;Other renewable:0.33;Solar:0.20;Wind Onshore:4.15;Other:3.11"
369900,"AS0","energy_mix","Biomass:1.74;Fossil Brown coal/Lignite:24.11;Fossil Coal-derived gas:0.54;Fossil Gas:16.95;Fossil Hard coal:44.20;Fossil Oil:1.05;Hydro Pumped Storage:1.69;Hydro Run-of-river and pondage:0.46;Hydro Water Reservoir:0.63;Other renewable:0.33;Solar:0.53;Wind Onshore:4.64;Other:3.13"
370800,"AS0","energy_mix","Biomass:1.73;Fossil Brown coal/Lignite:24.10;Fossil Coal-derived gas:0.53;Fossil Gas:16.60;Fossil Hard coal:43.29;Fossil Oil:1.03;Hydro Pumped Storage:2.32;Hydro Run-of-river and pondage:0.48;Hydro Water Reservoir:0.64;Other renewable:0.33;Solar:0.89;Wind Onshore:4.96;Other:3.10"
371700,"AS0","energy_mix","Biomass:1.70;Fossil Brown coal/Lignite:24.03;Fossil Coal-derived gas:0.53;Fossil Gas:16.53;Fossil Hard coal:42.38;Fossil Oil:1.02;Hydro Pumped Storage:2.31;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.63;Other renewable:0.32;Solar:1.68;Wind Onshore:5.35;Other:3.05"
372600,"AS0","energy_mix","Biomass:1.70;Fossil Brown coal/Lignite:23.93;Fossil Coal-derived gas:0.52;Fossil Gas:15.91;Fossil Hard coal:41.97;Fossil Oil:1.03;Hydro Pumped Storage:2.30;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.63;Other renewable:0.33;Solar:2.54;Wind Onshore:5.61;Other:3.06"
373500,"AS0","energy_mix","Biomass:1.69;Fossil Brown coal/Lignite:23.88;Fossil Coal-derived gas:0.51;Fossil Gas:15.39;Fossil Hard coal:41.16;Fossil Oil:1.02;Hydro Pumped Storage:2.29;Hydro Run-of-river and pondage:0.47;Hydro Water Reservoir:0.62;Other renewable:0.32;Solar:3.71;Wind Onshore:5.87;Other:3.07"
374400,"AS0","energy_mix","Biomass:1.65;Fossil Brown coal/Lignite:23.67;Fossil Coal-derived gas:0.50;Fossil Gas:15.11;Fossil Hard coal:40.85;Fossil Oil:1.00;Hydro Pumped Storage:2.25;Hydro Run-of-river and pondage:0.44;Hydro Water Reservoir:0.69;Other renewable:0.32;Solar:4.52;Wind Onshore:6.01;Other:2.99"
375300,"AS0","energy_mix","Biomass:1.65;Fossil Brown coal/Lignite:23.64;Fossil Coal-derived gas:0.49;Fossil Gas:14.18;Fossil Hard coal:41.12;Fossil Oil:1.00;Hydro Pumped Storage:2.16;Hydro Run-of-river and pondage:0.45;Hydro Water Reservoir:0.68;Other renewable:0.31;Solar:5.26;Wind Onshore:6.13;Other:2.93"
376200,"AS0","energy_mix","Biomass:1.69;Fossil Brown coal/Lignite:23.65;Fossil Coal-derived gas:0.51;Fossil Gas:12.69;Fossil Hard coal:41.83;Fossil Oil:1.02;Hydro Pumped Storage:2.21;Hydro Run-of-river and pondage:0.45;Hydro Water Reservoir:0.71;Other renewable:0.32;Solar:5.71;Wind Onshore:6.22;Other:2.99"
377100,"AS0","energy_mix","Biomass:1.69;Fossil Brown coal/Lignite:23.57;Fossil Coal-derived gas:0.50;Fossil Gas:12.85;Fossil Hard coal:40.32;Fossil Oil:1.02;Hydro Pumped Storage:2.21;Hydro Run-of-river and pondage:0.45;Hydro Water Reservoir:0.71;Other renewable:0.32;Solar:7.09;Wind Onshore:6.25;Other:3.02"
378000,"AS0","energy_mix","Biomass:1.67;Fossil Brown coal/Lignite:23.89;Fossil Coal-derived gas:0.48;Fossil Gas:12.36;Fossil Hard coal:40.11;Fossil Oil:1.02;Hydro Pumped Storage:2.10;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.64;Other renewable:0.31;Solar:7.90;Wind Onshore:6.30;Other:2.94"
378900,"AS0","energy_mix","Biomass:1.68;Fossil Brown coal/Lignite:24.15;Fossil Coal-derived gas:0.49;Fossil Gas:12.54;Fossil Hard coal:39.50;Fossil Oil:1.01;Hydro Pumped Storage:1.31;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.54;Other renewable:0.32;Solar:8.93;Wind Onshore:6.28;Other:2.98"
379800,"AS0","energy_mix","Biomass:1.68;Fossil Brown coal/Lignite:24.11;Fossil Coal-derived gas:0.49;Fossil Gas:12.55;Fossil Hard coal:39.58;Fossil Oil:1.00;Hydro Pumped Storage:1.31;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.54;Other renewable:0.32;Solar:9.05;Wind Onshore:6.15;Other:2.95"
380700,"AS0","energy_mix","Biomass:1.67;Fossil Brown coal/Lignite:23.95;Fossil Coal-derived gas:0.49;Fossil Gas:12.38;Fossil Hard coal:39.07;Fossil Oil:1.00;Hydro Pumped Storage:1.29;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.54;Other renewable:0.32;Solar:9.99;Wind Onshore:6.08;Other:2.95"
381600,"AS0","energy_mix","Biomass:1.70;Fossil Brown coal/Lignite:24.32;Fossil Coal-derived gas:0.48;Fossil Gas:12.60;Fossil Hard coal:38.80;Fossil Oil:1.00;Hydro Pumped Storage:1.10;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.15;Other renewable:0.32;Solar:10.21;Wind Onshore:6.11;Other:2.94"
382500,"AS0","energy_mix","Biomass:1.69;Fossil Brown coal/Lignite:24.40;Fossil Coal-derived gas:0.48;Fossil Gas:12.66;Fossil Hard coal:38.98;Fossil Oil:1.00;Hydro Pumped Storage:0.69;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.09;Other renewable:0.32;Solar:10.40;Wind Onshore:6.07;Other:2.95"
383400,"AS0","energy_mix","Biomass:1.66;Fossil Brown coal/Lignite:23.91;Fossil Coal-derived gas:0.47;Fossil Gas:13.00;Fossil Hard coal:39.10;Fossil Oil:0.98;Hydro Pumped Storage:0.68;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.41;Wind Onshore:6.20;Other:2.92"
384300,"AS0","energy_mix","Biomass:1.66;Fossil Brown coal/Lignite:23.77;Fossil Coal-derived gas:0.47;Fossil Gas:12.68;Fossil Hard coal:39.89;Fossil Oil:0.98;Hydro Pumped Storage:0.68;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.04;Wind Onshore:6.29;Other:2.87"
385200,"AS0","energy_mix","Biomass:1.64;Fossil Brown coal/Lignite:23.66;Fossil Coal-derived gas:0.47;Fossil Gas:12.70;Fossil Hard coal:39.86;Fossil Oil:0.98;Hydro Pumped Storage:0.68;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.25;Wind Onshore:6.24;Other:2.87"
386100,"AS0","energy_mix","Biomass:1.63;Fossil Brown coal/Lignite:23.61;Fossil Coal-derived gas:0.47;Fossil Gas:12.64;Fossil Hard coal:39.50;Fossil Oil:0.98;Hydro Pumped Storage:0.67;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.64;Wind Onshore:6.34;Other:2.87"
387000,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.58;Fossil Coal-derived gas:0.46;Fossil Gas:12.73;Fossil Hard coal:39.68;Fossil Oil:0.98;Hydro Pumped Storage:0.67;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.39;Wind Onshore:6.35;Other:2.90"
387900,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:23.79;Fossil Coal-derived gas:0.47;Fossil Gas:12.26;Fossil Hard coal:40.01;Fossil Oil:0.98;Hydro Pumped Storage:0.56;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.26;Wind Onshore:6.52;Other:2.88"
388800,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:23.81;Fossil Coal-derived gas:0.49;Fossil Gas:12.07;Fossil Hard coal:39.80;Fossil Oil:0.99;Hydro Pumped Storage:0.55;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:10.55;Wind Onshore:6.53;Other:2.96"
389700,"AS0","energy_mix","Biomass:1.63;Fossil Brown coal/Lignite:24.01;Fossil Coal-derived gas:0.50;Fossil Gas:12.37;Fossil Hard coal:40.19;Fossil Oil:0.99;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.25;Hydro Water Reservoir:0.09;Other renewable:0.31;Solar:9.89;Wind Onshore:6.81;Other:2.96"
390600,"AS0","energy_mix","Biomass:1.65;Fossil Brown coal/Lignite:24.43;Fossil Coal-derived gas:0.50;Fossil Gas:12.45;Fossil Hard coal:40.12;Fossil Oil:0.99;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.32;Solar:9.05;Wind Onshore:7.15;Other:2.99"
391500,"AS0","energy_mix","Biomass:1.68;Fossil Brown coal/Lignite:24.07;Fossil Coal-derived gas:0.51;Fossil Gas:12.73;Fossil Hard coal:40.97;Fossil Oil:1.02;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.33;Solar:7.76;Wind Onshore:7.51;Other:3.07"
392400,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:24.30;Fossil Coal-derived gas:0.49;Fossil Gas:13.54;Fossil Hard coal:40.32;Fossil Oil:0.98;Hydro Pumped Storage:0.16;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.16;Other renewable:0.32;Solar:7.05;Wind Onshore:7.78;Other:2.97"
393300,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:24.08;Fossil Coal-derived gas:0.49;Fossil Gas:14.61;Fossil Hard coal:40.84;Fossil Oil:0.98;Hydro Pumped Storage:0.16;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.16;Other renewable:0.32;Solar:5.30;Wind Onshore:8.17;Other:2.97"
394200,"AS0","energy_mix","Biomass:1.60;Fossil Brown coal/Lignite:24.02;Fossil Coal-derived gas:0.50;Fossil Gas:14.80;Fossil Hard coal:41.76;Fossil Oil:0.95;Hydro Pumped Storage:0.16;Hydro Run-of-river and pondage:0.32;Hydro Water Reservoir:0.16;Other renewable:0.31;Solar:4.39;Wind Onshore:8.09;Other:2.94"
395100,"AS0","energy_mix","Biomass:1.63;Fossil Brown coal/Lignite:24.33;Fossil Coal-derived gas:0.50;Fossil Gas:14.91;Fossil Hard coal:41.65;Fossil Oil:0.95;Hydro Pumped Storage:0.17;Hydro Run-of-river and pondage:0.33;Hydro Water Reservoir:0.20;Other renewable:0.32;Solar:3.53;Wind Onshore:8.50;Other:2.98"
396000,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:24.23;Fossil Coal-derived gas:0.50;Fossil Gas:15.95;Fossil Hard coal:40.66;Fossil Oil:0.97;Hydro Pumped Storage:0.72;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.30;Other renewable:0.32;Solar:2.61;Wind Onshore:8.77;Other:2.98"
396900,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:24.29;Fossil Coal-derived gas:0.50;Fossil Gas:16.17;Fossil Hard coal:40.94;Fossil Oil:0.99;Hydro Pumped Storage:0.72;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.30;Other renewable:0.32;Solar:1.77;Wind Onshore:8.97;Other:3.03"
397800,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:24.07;Fossil Coal-derived gas:0.50;Fossil Gas:15.99;Fossil Hard coal:41.57;Fossil Oil:0.98;Hydro Pumped Storage:0.71;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.30;Other renewable:0.31;Solar:1.19;Wind Onshore:9.40;Other:2.99"
398700,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.94;Fossil Coal-derived gas:0.50;Fossil Gas:14.60;Fossil Hard coal:42.42;Fossil Oil:0.98;Hydro Pumped Storage:1.25;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.38;Other renewable:0.32;Solar:0.64;Wind Onshore:10.01;Other:2.98"
399600,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.90;Fossil Coal-derived gas:0.51;Fossil Gas:13.85;Fossil Hard coal:42.84;Fossil Oil:0.99;Hydro Pumped Storage:1.25;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.45;Other renewable:0.31;Solar:0.36;Wind Onshore:10.56;Other:2.96"
400500,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:23.96;Fossil Coal-derived gas:0.50;Fossil Gas:13.85;Fossil Hard coal:42.25;Fossil Oil:0.98;Hydro Pumped Storage:1.92;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.46;Other renewable:0.31;Solar:0.00;Wind Onshore:10.81;Other:2.94"
401400,"AS0","energy_mix","Biomass:1.62;Fossil Brown coal/Lignite:24.03;Fossil Coal-derived gas:0.50;Fossil Gas:13.77;Fossil Hard coal:42.23;Fossil Oil:0.99;Hydro Pumped Storage:1.93;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.46;Other renewable:0.31;Solar:0.00;Wind Onshore:10.80;Other:2.95"
402300,"AS0","energy_mix","Biomass:1.61;Fossil Brown coal/Lignite:24.00;Fossil Coal-derived gas:0.51;Fossil Gas:14.71;Fossil Hard coal:41.27;Fossil Oil:1.00;Hydro Pumped Storage:1.93;Hydro Run-of-river and pondage:0.41;Hydro Water Reservoir:0.46;Other renewable:0.31;Solar:0.00;Wind Onshore:10.83;Other:2.96"
403200,"AS0","energy_mix","Biomass:1.55;Fossil Brown coal/Lignite:23.84;Fossil Coal-derived gas:0.51;Fossil Gas:15.08;Fossil Hard coal:40.71;Fossil Oil:0.99;Hydro Pumped Storage:1.92;Hydro Run-of-river and pondage:0.38;Hydro Water Reservoir:0.44;Other renewable:0.31;Solar:0.00;Wind Onshore:11.31;Other:2.96"
404100,"AS0","energy_mix","Biomass:1.54;Fossil Brown coal/Lignite:23.70;Fossil Coal-derived gas:0.51;Fossil Gas:15.82;Fossil Hard coal:40.09;Fossil Oil:0.99;Hydro Pumped Storage:1.36;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.43;Other renewable:0.31;Solar:0.00;Wind Onshore:11.95;Other:2.93"
405000,"AS0","energy_mix","Biomass:1.53;Fossil Brown coal/Lignite:23.46;Fossil Coal-derived gas:0.51;Fossil Gas:15.68;Fossil Hard coal:40.07;Fossil Oil:0.98;Hydro Pumped Storage:1.35;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.43;Other renewable:0.31;Solar:0.00;Wind Onshore:12.41;Other:2.90"
405900,"AS0","energy_mix","Biomass:1.48;Fossil Brown coal/Lignite:23.46;Fossil Coal-derived gas:0.50;Fossil Gas:15.54;Fossil Hard coal:39.87;Fossil Oil:0.98;Hydro Pumped Storage:1.36;Hydro Run-of-river and pondage:0.37;Hydro Water Reservoir:0.43;Other renewable:0.31;Solar:0.00;Wind Onshore:12.79;Other:2.91"
406800,"AS0","energy_mix","Biomass:1.43;Fossil Brown coal/Lignite:23.56;Fossil Coal-derived gas:0.51;Fossil Gas:15.49;Fossil Hard coal:39.41;Fossil Oil:0.99;Hydro Pumped Storage:1.36;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.42;Other renewable:0.31;Solar:0.00;Wind Onshore:13.25;Other:2.93"
407700,"AS0","energy_mix","Biomass:1.33;Fossil Brown coal/Lignite:23.53;Fossil Coal-derived gas:0.51;Fossil Gas:16.01;Fossil Hard coal:38.84;Fossil Oil:0.99;Hydro Pumped Storage:1.37;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.42;Other renewable:0.31;Solar:0.00;Wind Onshore:13.43;Other:2.92"
408600,"AS0","energy_mix","Biomass:1.29;Fossil Brown coal/Lignite:23.46;Fossil Coal-derived gas:0.51;Fossil Gas:15.92;Fossil Hard coal:38.80;Fossil Oil:0.98;Hydro Pumped Storage:1.36;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.42;Other renewable:0.31;Solar:0.00;Wind Onshore:13.67;Other:2.94"
409500,"AS0","energy_mix","Biomass:1.28;Fossil Brown coal/Lignite:23.54;Fossil Coal-derived gas:0.52;Fossil Gas:15.65;Fossil Hard coal:38.99;Fossil Oil:0.99;Hydro Pumped Storage:1.37;Hydro Run-of-river and pondage:0.34;Hydro Water Reservoir:0.42;Other renewable:0.31;Solar:0.00;Wind Onshore:13.65;Other:2.94"
410400,"AS0","energy_mix","Biomass:1.29;Fossil Brown coal/Lignite:23.48;Fossil Coal-derived gas:0.51;Fossil Gas:16.19;Fossil Hard coal:38.71;Fossil Oil:0.99;Hydro Pumped Storage:1.28;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.26;Other renewable:0.31;Solar:0.00;Wind Onshore:13.73;Other:2.98"
411300,"AS0","energy_mix","Biomass:1.29;Fossil Brown coal/Lignite:23.55;Fossil Coal-derived gas:0.51;Fossil Gas:15.95;Fossil Hard coal:39.00;Fossil Oil:0.99;Hydro Pumped Storage:1.06;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.22;Other renewable:0.31;Solar:0.00;Wind Onshore:13.88;Other:2.97"
412200,"AS0","energy_mix","Biomass:1.30;Fossil Brown coal/Lignite:23.58;Fossil Coal-derived gas:0.52;Fossil Gas:15.79;Fossil Hard coal:39.19;Fossil Oil:0.99;Hydro Pumped Storage:1.07;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.14;Other renewable:0.31;Solar:0.00;Wind Onshore:13.85;Other:2.99"
413100,"AS0","energy_mix","Biomass:1.29;Fossil Brown coal/Lignite:23.35;Fossil Coal-derived gas:0.51;Fossil Gas:16.05;Fossil Hard coal:39.43;Fossil Oil:0.99;Hydro Pumped Storage:1.06;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.14;Other renewable:0.31;Solar:0.00;Wind Onshore:13.68;Other:2.92"
414000,"AS0","energy_mix","Biomass:1.29;Fossil Brown coal/Lignite:22.79;Fossil Coal-derived gas:0.52;Fossil Gas:16.34;Fossil Hard coal:39.72;Fossil Oil:1.00;Hydro Pumped Storage:0.98;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.22;Other renewable:0.31;Solar:0.00;Wind Onshore:13.62;Other:2.95"
414900,"AS0","energy_mix","Biomass:1.32;Fossil Brown coal/Lignite:22.47;Fossil Coal-derived gas:0.52;Fossil Gas:16.47;Fossil Hard coal:39.96;Fossil Oil:1.00;Hydro Pumped Storage:0.56;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.18;Other renewable:0.32;Solar:0.00;Wind Onshore:13.97;Other:2.97"
415800,"AS0","energy_mix","Biomass:1.33;Fossil Brown coal/Lignite:21.76;Fossil Coal-derived gas:0.52;Fossil Gas:16.28;Fossil Hard coal:40.39;Fossil Oil:1.01;Hydro Pumped Storage:0.56;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.18;Other renewable:0.32;Solar:0.00;Wind Onshore:14.38;Other:3.01"
416700,"AS0","energy_mix","Biomass:1.34;Fossil Brown coal/Lignite:21.52;Fossil Coal-derived gas:0.52;Fossil Gas:16.21;Fossil Hard coal:40.54;Fossil Oil:1.01;Hydro Pumped Storage:0.58;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.18;Other renewable:0.32;Solar:0.00;Wind Onshore:14.48;Other:3.04"
417600,"AS0","energy_mix","Biomass:1.34;Fossil Brown coal/Lignite:21.40;Fossil Coal-derived gas:0.53;Fossil Gas:16.52;Fossil Hard coal:40.94;Fossil Oil:1.02;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.18;Other renewable:0.32;Solar:0.00;Wind Onshore:14.50;Other:2.99"
418500,"AS0","energy_mix","Biomass:1.37;Fossil Brown coal/Lignite:20.89;Fossil Coal-derived gas:0.54;Fossil Gas:16.00;Fossil Hard coal:41.60;Fossil Oil:1.05;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.26;Hydro Water Reservoir:0.09;Other renewable:0.33;Solar:0.00;Wind Onshore:14.79;Other:3.08"
419400,"AS0","energy_mix","Biomass:1.42;Fossil Brown coal/Lignite:19.45;Fossil Coal-derived gas:0.56;Fossil Gas:16.05;Fossil Hard coal:42.09;Fossil Oil:1.09;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:15.46;Other:3.17"
420300,"AS0","energy_mix","Biomass:1.45;Fossil Brown coal/Lignite:18.32;Fossil Coal-derived gas:0.57;Fossil Gas:17.22;Fossil Hard coal:41.60;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:15.80;Other:3.21"
421200,"AS0","energy_mix","Biomass:1.44;Fossil Brown coal/Lignite:18.78;Fossil Coal-derived gas:0.55;Fossil Gas:17.58;Fossil Hard coal:41.52;Fossil Oil:1.08;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.27;Hydro Water Reservoir:0.10;Other renewable:0.33;Solar:0.00;Wind Onshore:15.22;Other:3.13"
422100,"AS0","energy_mix","Biomass:1.53;Fossil Brown coal/Lignite:18.16;Fossil Coal-derived gas:0.56;Fossil Gas:17.90;Fossil Hard coal:41.37;Fossil Oil:1.11;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.28;Hydro Water Reservoir:0.10;Other renewable:0.34;Solar:0.00;Wind Onshore:15.45;Other:3.20"
423000,"AS0","energy_mix","Biomass:1.64;Fossil Brown coal/Lignite:17.16;Fossil Coal-derived gas:0.58;Fossil Gas:18.48;Fossil Hard coal:41.87;Fossil Oil:1.13;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.35;Solar:0.00;Wind Onshore:15.09;Other:3.31"
423900,"AS0","energy_mix","Biomass:1.71;Fossil Brown coal/Lignite:17.05;Fossil Coal-derived gas:0.59;Fossil Gas:18.33;Fossil Hard coal:41.77;Fossil Oil:1.15;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.35;Solar:0.00;Wind Onshore:15.31;Other:3.35"
424800,"AS0","energy_mix","Biomass:1.76;Fossil Brown coal/Lignite:16.67;Fossil Coal-derived gas:0.58;Fossil Gas:17.76;Fossil Hard coal:42.80;Fossil Oil:1.14;Hydro Pumped Storage:0.00;Hydro Run-of-river and pondage:0.29;Hydro Water Reservoir:0.10;Other renewable:0.35;Solar:0.00;Wind Onshore:15.23;Other:3.32"
